Date,IJR,MDY,SHY,SPY,TIP,VTI,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2009-11-30,20.041019439697266,101.66026306152344,66.09185028076172,81.60914611816406,69.55509948730469,41.19883728027344,16.474821090698242,8.86008358001709,20.14361000061035,8.72438907623291,17.041173934936523,8.35550594329834,23.04965591430664,11.65537166595459
2009-12-31,21.692012786865234,107.85652160644531,65.53630065917969,83.16795349121094,68.1019287109375,42.37840270996094,16.619876861572266,8.735250473022461,20.480836868286133,9.230740547180176,17.003433227539062,8.812665939331055,23.471595764160156,12.189959526062012
2010-01-31,21.01016616821289,104.38516998291016,66.05760192871094,80.14546966552734,69.14413452148438,40.867305755615234,15.888150215148926,8.601800918579102,20.178678512573242,8.437694549560547,16.829992294311523,8.389361381530762,23.630245208740234,11.837814331054688
2010-02-28,21.874359130859375,109.66577911376953,66.16360473632812,82.64557647705078,68.2430419921875,42.27313995361328,16.36625099182129,8.905109405517578,21.254669189453125,8.731561660766602,17.363149642944336,8.278565406799316,23.720890045166016,12.497062683105469
2010-03-31,23.616546630859375,117.52906036376953,65.98546600341797,87.6769790649414,68.2391128540039,44.97685623168945,16.827268600463867,9.697559356689453,23.10232925415039,9.328788757324219,18.01729393005371,8.501307487487793,24.35361671447754,13.472688674926758
2010-04-30,24.99102210998535,122.4302749633789,66.18355560302734,89.0333480834961,69.95536041259766,45.95805358886719,17.52646255493164,9.825239181518555,24.085878372192383,9.445901870727539,17.823774337768555,8.724874496459961,23.406160354614258,14.284989356994629
2010-05-31,23.203399658203125,113.79371643066406,66.48326873779297,81.95927429199219,70.08948516845703,42.33513641357422,15.519587516784668,8.925406455993652,21.88953399658203,8.739174842834473,16.99805450439453,8.243342399597168,21.88263702392578,13.27987289428711
2010-06-30,21.556638717651367,106.31392669677734,66.7618408203125,77.71859741210938,70.98651885986328,39.8625602722168,14.599973678588867,8.414093971252441,20.384580612182617,8.267555236816406,16.567766189575195,8.185467720031738,21.483428955078125,11.989176750183105
2010-07-31,22.946229934692383,113.54906463623047,66.89131164550781,83.02680969238281,70.8140869140625,42.6611328125,15.822516441345215,8.962442398071289,22.50998306274414,8.88356876373291,17.529346466064453,8.796629905700684,21.76530647277832,12.939916610717773
2010-08-31,21.202268600463867,107.91899871826172,67.05111694335938,79.292236328125,72.18929290771484,40.65131759643555,15.046666145324707,8.261775970458984,20.949373245239258,8.385087013244629,17.20448875427246,8.924074172973633,21.407251358032227,12.425443649291992
